iter	Passed	Remaining
0	1	55
1	2	50
2	3	47
3	3	45
4	4	43
5	5	41
6	6	40
7	7	39
8	8	37
9	9	36
10	10	36
11	11	36
12	12	36
13	13	35
14	15	35
15	16	35
16	17	34
17	19	34
18	20	32
19	21	31
20	21	30
21	22	29
22	23	28
23	24	26
24	25	25
25	27	25
26	28	24
27	29	23
28	30	22
29	31	20
30	32	19
31	33	18
32	34	17
33	35	16
34	36	15
35	37	14
36	38	13
37	38	12
38	39	11
39	40	10
40	41	9
41	42	8
42	43	7
43	44	6
44	45	5
45	46	4
46	47	3
47	48	2
48	48	0
49	49	0
